TransactionID,Date,CustomerID,Product,Category,Region,Quantity,UnitPrice,Sales,PaymentMethod,Channel
7480,2026-12-31,C2126,Headphones,Accessories,East,7,4350,30450,UPI,Distributor
7481,2026-07-05,C2701,Laptop,Electronics,Central,2,59255,118510,UPI,Distributor
7482,2026-09-29,C2271,Mouse,Accessories,Northeast,6,1499,8994,Cash,Online
7483,2026-11-21,C2529,Printer,Office,West,7,11555,80885,Credit Card,Online
7484,2026-07-10,C1688,Laptop,Electronics,Central,3,65336,196008,UPI,Store
7485,2026-08-25,C2205,Desk,Furniture,North,7,14692,102844,Credit Card,Online
7486,2026-06-14,C2488,Mobile,Electronics,East,10,22672,226720,Debit Card,Distributor
7487,2026-11-22,C1543,Monitor,Electronics,Central,1,18933,18933,Cash,Online
7488,2026-01-29,C1028,Keyboard,Accessories,South,9,2832,25488,Debit Card,Store
7489,2026-12-27,C2898,Tablet,Electronics,Central,2,27643,55286,Cash,Online
7490,2026-10-07,C2841,Office Chair,Furniture,West,1,10296,10296,Credit Card,Online
7491,2026-09-08,C1169,Laptop,Electronics,Northeast,8,61569,492552,UPI,Distributor
7492,2026-03-18,C2011,Desk,Furniture,South,7,15225,106575,UPI,Distributor
7493,2026-06-04,C1124,Headphones,Accessories,West,6,4247,25482,Credit Card,Distributor
7494,2026-02-21,C1389,Mouse,Accessories,East,7,1650,11550,UPI,Distributor
7495,2026-08-12,C2469,Mouse,Accessories,East,4,1383,5532,Credit Card,Distributor
7496,2026-01-07,C1549,Monitor,Electronics,Northeast,3,19930,59790,Debit Card,Store
7497,2026-11-11,C1883,Monitor,Electronics,West,4,20301,81204,Cash,Distributor
7498,2026-08-01,C1159,Monitor,Electronics,Central,6,21421,128526,Credit Card,Store
7499,2026-07-10,C1343,Tablet,Electronics,South,6,32800,196800,Debit Card,Online
7500,2026-10-29,C2680,Tablet,Electronics,Northeast,3,32154,96462,Net Banking,Store
7501,2026-11-21,C1208,Keyboard,Accessories,Central,1,3097,3097,Cash,Online
7502,2026-04-19,C2457,Keyboard,Accessories,South,8,2915,23320,Credit Card,Online
7503,2026-07-27,C1669,Headphones,Accessories,East,3,4055,12165,Debit Card,Store
7504,2026-03-27,C1887,Headphones,Accessories,Central,8,3732,29856,Credit Card,Distributor
7505,2026-08-07,C1657,Printer,Office,North,10,11068,110680,Credit Card,Online
7506,2026-02-28,C1001,Mouse,Accessories,West,3,1359,4077,UPI,Distributor
7507,2026-07-05,C2655,Printer,Office,East,7,12057,84399,UPI,Store
7508,2026-07-24,C1366,Tablet,Electronics,South,1,32911,32911,UPI,Online
7509,2026-07-22,C2231,Desk,Furniture,South,5,14733,73665,Debit Card,Online
7510,2026-06-12,C2626,Monitor,Electronics,Central,5,20644,103220,UPI,Store
7511,2026-10-11,C1262,Keyboard,Accessories,South,9,3206,28854,Credit Card,Online
7512,2026-05-21,C2485,Headphones,Accessories,West,3,3742,11226,Debit Card,Store
7513,2026-09-16,C2896,Laptop,Electronics,South,1,57939,57939,Debit Card,Store
7514,2026-03-14,C1290,Monitor,Electronics,West,4,21831,87324,UPI,Distributor
7515,2026-05-12,C1478,Monitor,Electronics,North,2,19287,38574,Credit Card,Distributor
7516,2026-05-11,C1119,Printer,Office,Northeast,10,12278,122780,UPI,Distributor
7517,2026-08-03,C2665,Desk,Furniture,East,7,15714,109998,Credit Card,Online
7518,2026-09-27,C2182,Keyboard,Accessories,Northeast,8,2830,22640,Net Banking,Distributor
7519,2026-02-06,C2969,Desk,Furniture,West,4,15955,63820,Cash,Distributor
7520,2026-11-19,C1387,Printer,Office,South,2,10851,21702,Debit Card,Online
7521,2026-06-25,C1082,Headphones,Accessories,South,9,3803,34227,UPI,Online
7522,2026-08-15,C2183,Laptop,Electronics,North,10,59034,590340,Cash,Store
7523,2026-07-09,C2961,Desk,Furniture,East,4,15110,60440,UPI,Store
7524,2026-04-11,C2119,Mobile,Electronics,West,10,26980,269800,Debit Card,Distributor
7525,2026-05-18,C2277,Printer,Office,South,6,13047,78282,Credit Card,Online
7526,2026-01-14,C2485,Headphones,Accessories,North,5,4095,20475,Net Banking,Distributor
7527,2026-01-19,C2399,Mobile,Electronics,North,5,26991,134955,Net Banking,Store
7528,2026-01-18,C2274,Monitor,Electronics,South,10,21285,212850,Credit Card,Distributor
7529,2026-09-07,C1761,Mobile,Electronics,Northeast,4,26368,105472,Debit Card,Distributor
7530,2026-05-27,C2954,Monitor,Electronics,North,10,21717,217170,Cash,Store
7531,2026-10-11,C1213,Mouse,Accessories,West,5,1547,7735,Credit Card,Online
7532,2026-11-25,C1338,Laptop,Electronics,Northeast,7,60670,424690,Debit Card,Online
7533,2026-03-01,C2594,Mouse,Accessories,Northeast,8,1359,10872,UPI,Online
7534,2026-01-06,C1644,Mobile,Electronics,Central,4,27299,109196,Cash,Distributor
7535,2026-05-25,C1841,Desk,Furniture,Northeast,9,14808,133272,Cash,Store
7536,2026-03-06,C2982,Office Chair,Furniture,Northeast,2,9541,19082,Cash,Online
7537,2026-05-31,C1543,Mobile,Electronics,East,4,27348,109392,Cash,Store
7538,2026-10-01,C2468,Headphones,Accessories,West,5,3938,19690,Cash,Distributor
7539,2026-06-09,C2003,Laptop,Electronics,South,1,58950,58950,Credit Card,Store
7540,2026-09-14,C2926,Laptop,Electronics,Northeast,3,64997,194991,Cash,Store
7541,2026-11-08,C2191,Mobile,Electronics,Central,2,23242,46484,Net Banking,Online
7542,2026-11-25,C1942,Mouse,Accessories,East,7,1505,10535,UPI,Store
7543,2026-05-24,C2735,Office Chair,Furniture,West,8,9780,78240,Net Banking,Store
7544,2026-07-16,C1248,Mouse,Accessories,East,1,1555,1555,Credit Card,Online
7545,2026-02-10,C2398,Monitor,Electronics,Central,10,18796,187960,Credit Card,Online
7546,2026-09-24,C2294,Desk,Furniture,Central,8,14419,115352,Net Banking,Store
7547,2026-12-17,C2888,Tablet,Electronics,Northeast,9,31039,279351,Credit Card,Distributor
7548,2026-11-16,C2838,Office Chair,Furniture,East,8,9217,73736,Cash,Distributor
7549,2026-10-25,C1020,Printer,Office,South,7,13142,91994,Net Banking,Distributor
7550,2026-06-20,C2644,Headphones,Accessories,West,10,4286,42860,UPI,Distributor
7551,2026-04-06,C2456,Office Chair,Furniture,South,2,10610,21220,Debit Card,Online
7552,2026-03-17,C1999,Keyboard,Accessories,Northeast,2,2961,5922,Credit Card,Store
7553,2026-12-09,C1492,Keyboard,Accessories,West,3,3149,9447,Credit Card,Distributor
7554,2026-02-14,C1334,Keyboard,Accessories,West,2,2780,5560,Net Banking,Store
7555,2026-08-02,C2686,Headphones,Accessories,South,4,4166,16664,Cash,Online
7556,2026-10-20,C2845,Laptop,Electronics,Northeast,7,56138,392966,Credit Card,Store
7557,2026-05-19,C2876,Tablet,Electronics,Central,6,28991,173946,UPI,Online
7558,2026-05-21,C2060,Printer,Office,Northeast,6,11910,71460,UPI,Online
7559,2026-12-06,C2051,Keyboard,Accessories,Northeast,2,3244,6488,Net Banking,Online
7560,2026-11-16,C1996,Mobile,Electronics,Northeast,4,24310,97240,Cash,Distributor
7561,2026-08-13,C1263,Keyboard,Accessories,North,10,2871,28710,Net Banking,Store
7562,2026-11-25,C2581,Office Chair,Furniture,West,7,9306,65142,Debit Card,Online
7563,2026-09-14,C1219,Laptop,Electronics,North,5,59640,298200,Net Banking,Online
7564,2026-12-16,C1506,Mouse,Accessories,Northeast,10,1600,16000,Net Banking,Distributor
7565,2026-11-22,C1038,Printer,Office,Central,4,11275,45100,Debit Card,Online
7566,2026-03-14,C1714,Mobile,Electronics,East,2,25707,51414,Credit Card,Online
7567,2026-10-01,C2313,Office Chair,Furniture,Northeast,5,10250,51250,Net Banking,Online
7568,2026-07-04,C1030,Monitor,Electronics,South,10,21583,215830,Debit Card,Online
7569,2026-08-31,C2339,Printer,Office,West,4,10860,43440,UPI,Online
7570,2026-11-17,C2633,Office Chair,Furniture,West,10,9154,91540,Credit Card,Online
7571,2026-11-14,C2231,Office Chair,Furniture,North,4,10656,42624,Net Banking,Online
7572,2026-06-30,C2154,Mobile,Electronics,East,2,24255,48510,UPI,Online
7573,2026-07-08,C1321,Office Chair,Furniture,North,8,9445,75560,UPI,Store
7574,2026-10-21,C2494,Office Chair,Furniture,North,6,9862,59172,UPI,Store
7575,2026-05-18,C2155,Mobile,Electronics,North,4,26891,107564,Credit Card,Store
7576,2026-08-27,C1265,Monitor,Electronics,Northeast,4,18856,75424,Cash,Online
7577,2026-12-05,C2542,Mouse,Accessories,Northeast,4,1554,6216,Credit Card,Distributor
7578,2026-06-22,C1206,Headphones,Accessories,Central,1,4121,4121,Debit Card,Store
7579,2026-05-01,C2958,Keyboard,Accessories,Northeast,5,3080,15400,Credit Card,Online
7580,2026-11-27,C1333,Tablet,Electronics,South,8,27301,218408,UPI,Distributor
7581,2026-03-16,C2169,Tablet,Electronics,East,5,31210,156050,UPI,Distributor
7582,2026-04-15,C2813,Printer,Office,West,9,11435,102915,Net Banking,Online
7583,2026-07-03,C1018,Monitor,Electronics,North,5,20867,104335,UPI,Online
7584,2026-11-02,C2297,Mobile,Electronics,West,1,27161,27161,UPI,Store
7585,2026-12-23,C1229,Tablet,Electronics,Northeast,5,32011,160055,Debit Card,Online
7586,2026-06-16,C1017,Tablet,Electronics,South,7,32169,225183,Debit Card,Online
7587,2026-11-09,C2579,Printer,Office,Central,8,11675,93400,Debit Card,Store
7588,2026-12-22,C1863,Printer,Office,Central,2,12530,25060,Cash,Online
7589,2026-02-24,C1846,Monitor,Electronics,East,5,20643,103215,Cash,Distributor
7590,2026-03-09,C1157,Mouse,Accessories,East,10,1492,14920,Debit Card,Online
7591,2026-12-25,C1604,Monitor,Electronics,Northeast,4,20987,83948,Credit Card,Store
7592,2026-03-30,C2020,Mouse,Accessories,Central,4,1495,5980,Cash,Online
7593,2026-01-05,C1814,Tablet,Electronics,South,4,29586,118344,UPI,Online
7594,2026-10-26,C1101,Printer,Office,Central,1,11213,11213,Cash,Distributor
7595,2026-04-24,C2992,Mouse,Accessories,West,4,1531,6124,Cash,Store
7596,2026-02-19,C2728,Printer,Office,West,4,10910,43640,Net Banking,Online
7597,2026-10-14,C2429,Printer,Office,South,4,12933,51732,Debit Card,Online
7598,2026-03-17,C2279,Keyboard,Accessories,Northeast,2,2704,5408,Cash,Store
7599,2026-08-16,C2634,Mobile,Electronics,Northeast,9,23708,213372,Cash,Store
7600,2026-11-18,C1499,Office Chair,Furniture,South,7,9225,64575,Cash,Distributor
7601,2026-09-28,C1218,Headphones,Accessories,West,10,4190,41900,Debit Card,Store
7602,2026-04-25,C2216,Headphones,Accessories,Central,7,3652,25564,Net Banking,Online
7603,2026-03-02,C2734,Tablet,Electronics,Northeast,8,27037,216296,Cash,Store
7604,2026-07-29,C2640,Tablet,Electronics,Central,7,29349,205443,Net Banking,Online
7605,2026-01-09,C2291,Mobile,Electronics,East,4,25387,101548,Net Banking,Distributor
7606,2026-11-15,C2202,Laptop,Electronics,East,4,62036,248144,Debit Card,Distributor
7607,2026-05-15,C1090,Desk,Furniture,South,9,14244,128196,Credit Card,Store
7608,2026-11-05,C1978,Tablet,Electronics,West,1,28666,28666,Credit Card,Store
7609,2026-06-02,C1957,Office Chair,Furniture,East,6,9432,56592,Cash,Distributor
7610,2026-11-15,C1142,Tablet,Electronics,North,8,27463,219704,Net Banking,Store
7611,2026-10-01,C1241,Keyboard,Accessories,West,6,3242,19452,UPI,Online
7612,2026-06-09,C2268,Desk,Furniture,East,7,15259,106813,Net Banking,Store
7613,2026-02-21,C2844,Printer,Office,North,9,11008,99072,Net Banking,Online
7614,2026-03-30,C2443,Mouse,Accessories,South,5,1497,7485,Debit Card,Online
7615,2026-10-20,C1023,Printer,Office,South,1,11828,11828,UPI,Online
7616,2026-12-11,C2796,Laptop,Electronics,North,4,62768,251072,Credit Card,Store
7617,2026-12-20,C1611,Monitor,Electronics,South,1,20517,20517,Net Banking,Distributor
7618,2026-01-31,C2459,Mobile,Electronics,Central,3,22593,67779,Net Banking,Distributor
7619,2026-03-13,C2158,Laptop,Electronics,South,10,64306,643060,Net Banking,Online
7620,2026-08-25,C1326,Keyboard,Accessories,East,6,2955,17730,Debit Card,Store
7621,2026-06-07,C1767,Printer,Office,East,3,11909,35727,UPI,Online
7622,2026-09-17,C1569,Monitor,Electronics,Northeast,8,18803,150424,UPI,Distributor
7623,2026-09-28,C2130,Desk,Furniture,North,6,16285,97710,Cash,Distributor
7624,2026-04-16,C1975,Tablet,Electronics,East,5,32213,161065,UPI,Online
7625,2026-10-13,C1133,Keyboard,Accessories,Northeast,6,3245,19470,UPI,Store
7626,2026-04-10,C1823,Tablet,Electronics,North,8,28557,228456,UPI,Online
7627,2026-11-16,C2274,Desk,Furniture,East,1,16173,16173,Debit Card,Store
7628,2026-12-10,C2216,Printer,Office,Central,10,10913,109130,Credit Card,Store
7629,2026-08-26,C2794,Printer,Office,South,7,11378,79646,Credit Card,Store
7630,2026-09-24,C2327,Desk,Furniture,Central,2,14130,28260,Debit Card,Distributor
7631,2026-05-13,C2716,Laptop,Electronics,West,8,59394,475152,Debit Card,Distributor
7632,2026-10-05,C1714,Headphones,Accessories,East,3,3629,10887,Credit Card,Store
7633,2026-11-12,C2519,Tablet,Electronics,West,9,30742,276678,Cash,Online
7634,2026-09-10,C2440,Printer,Office,North,8,11912,95296,Net Banking,Online
7635,2026-05-05,C1323,Keyboard,Accessories,Central,8,2782,22256,Debit Card,Distributor
7636,2026-08-14,C1910,Laptop,Electronics,Central,8,60926,487408,Debit Card,Distributor
7637,2026-10-01,C1271,Office Chair,Furniture,North,10,9936,99360,Cash,Distributor
7638,2026-01-06,C2635,Mobile,Electronics,North,8,23570,188560,Net Banking,Online
7639,2026-05-31,C1359,Desk,Furniture,Central,8,14501,116008,Credit Card,Distributor
7640,2026-09-19,C2107,Monitor,Electronics,West,10,18102,181020,Debit Card,Online
7641,2026-05-21,C1276,Headphones,Accessories,Central,10,4157,41570,Debit Card,Distributor
7642,2026-11-05,C2954,Mouse,Accessories,East,10,1569,15690,UPI,Store
7643,2026-04-30,C1443,Office Chair,Furniture,South,2,9811,19622,Credit Card,Store
7644,2026-10-01,C2847,Desk,Furniture,West,4,14989,59956,Net Banking,Store
7645,2026-03-11,C1205,Printer,Office,North,7,10931,76517,UPI,Store
7646,2026-09-26,C1854,Keyboard,Accessories,Central,2,2896,5792,Credit Card,Online
7647,2026-03-29,C1327,Laptop,Electronics,North,3,55181,165543,Net Banking,Store
7648,2026-11-15,C2150,Tablet,Electronics,South,7,31960,223720,Debit Card,Store
7649,2026-03-28,C1610,Mobile,Electronics,South,10,25617,256170,Credit Card,Store
7650,2026-12-24,C1713,Tablet,Electronics,West,3,28821,86463,Cash,Online
7651,2026-03-30,C2318,Printer,Office,Northeast,3,10840,32520,Cash,Online
7652,2026-03-20,C2371,Tablet,Electronics,Central,1,27825,27825,UPI,Online
7653,2026-04-23,C1797,Headphones,Accessories,South,5,3626,18130,Net Banking,Online
7654,2026-01-17,C1878,Keyboard,Accessories,South,7,3252,22764,Credit Card,Distributor
7655,2026-02-15,C1963,Tablet,Electronics,West,5,28542,142710,Credit Card,Online
7656,2026-09-24,C2715,Monitor,Electronics,Central,1,21731,21731,Cash,Store
7657,2026-01-25,C1387,Keyboard,Accessories,South,7,3136,21952,UPI,Store
7658,2026-08-11,C1177,Desk,Furniture,North,4,15370,61480,Cash,Store
7659,2026-03-23,C1146,Monitor,Electronics,North,10,18215,182150,Debit Card,Store
7660,2026-10-22,C1103,Tablet,Electronics,South,8,29648,237184,Credit Card,Store
7661,2026-02-03,C1480,Mouse,Accessories,Northeast,3,1380,4140,Credit Card,Distributor
7662,2026-11-19,C1436,Tablet,Electronics,North,3,32249,96747,Debit Card,Online
7663,2026-03-23,C2369,Printer,Office,Northeast,7,13180,92260,UPI,Distributor
7664,2026-11-13,C2420,Mobile,Electronics,East,7,26302,184114,Debit Card,Online
7665,2026-12-05,C1345,Laptop,Electronics,Central,1,65036,65036,UPI,Distributor
7666,2026-12-13,C2714,Keyboard,Accessories,Central,8,3197,25576,Cash,Store
7667,2026-07-07,C1939,Desk,Furniture,North,7,13601,95207,Debit Card,Distributor
7668,2026-07-17,C1297,Laptop,Electronics,South,9,55064,495576,Cash,Store
7669,2026-12-31,C2655,Keyboard,Accessories,West,6,3044,18264,Debit Card,Store
7670,2026-12-07,C1665,Printer,Office,South,3,11188,33564,Debit Card,Distributor
7671,2026-03-18,C1972,Monitor,Electronics,East,2,18786,37572,Net Banking,Online
7672,2026-01-12,C1510,Office Chair,Furniture,Northeast,3,9813,29439,Cash,Store
7673,2026-04-03,C2935,Monitor,Electronics,West,5,19086,95430,UPI,Store
7674,2026-04-25,C2807,Laptop,Electronics,South,6,63169,379014,Net Banking,Online
7675,2026-07-26,C2787,Mobile,Electronics,West,5,26836,134180,Debit Card,Store
7676,2026-11-30,C2337,Printer,Office,Northeast,1,13007,13007,Debit Card,Store
7677,2026-06-24,C2168,Tablet,Electronics,West,9,30495,274455,Credit Card,Distributor
7678,2026-10-01,C1664,Mouse,Accessories,West,9,1539,13851,UPI,Store
7679,2026-12-12,C2740,Laptop,Electronics,Northeast,7,59426,415982,Debit Card,Online
7680,2026-03-16,C1808,Mobile,Electronics,West,10,24671,246710,UPI,Store
7681,2026-06-17,C1123,Mouse,Accessories,South,3,1450,4350,Debit Card,Distributor
7682,2026-01-28,C1075,Tablet,Electronics,Northeast,7,32372,226604,Net Banking,Store
7683,2026-04-23,C2642,Desk,Furniture,West,5,14408,72040,Debit Card,Distributor
7684,2026-06-15,C2332,Mouse,Accessories,Central,1,1393,1393,UPI,Online
7685,2026-01-07,C2692,Printer,Office,Northeast,2,11339,22678,Credit Card,Distributor
7686,2026-06-11,C1481,Monitor,Electronics,Central,1,21363,21363,Net Banking,Online
7687,2026-07-25,C1437,Monitor,Electronics,Northeast,1,21196,21196,UPI,Online
7688,2026-02-08,C2438,Mobile,Electronics,West,10,25126,251260,UPI,Store
7689,2026-09-13,C1427,Keyboard,Accessories,Northeast,3,3246,9738,Cash,Online
7690,2026-05-05,C2665,Tablet,Electronics,West,9,27039,243351,Debit Card,Online
7691,2026-08-03,C2790,Tablet,Electronics,Central,7,31301,219107,Debit Card,Store
7692,2026-08-17,C2187,Monitor,Electronics,South,8,20399,163192,Credit Card,Online
7693,2026-05-17,C2644,Monitor,Electronics,South,3,19274,57822,Credit Card,Store
7694,2026-02-17,C1951,Tablet,Electronics,Northeast,6,30196,181176,Cash,Store
7695,2026-11-23,C2391,Printer,Office,South,3,11969,35907,UPI,Store
7696,2026-08-25,C2034,Desk,Furniture,Central,3,13717,41151,Debit Card,Online
7697,2026-01-07,C1489,Mouse,Accessories,North,5,1367,6835,Cash,Store
7698,2026-07-16,C1595,Mobile,Electronics,South,8,26484,211872,Cash,Online
7699,2026-09-26,C2372,Tablet,Electronics,South,6,27134,162804,Credit Card,Online
7700,2026-06-08,C2399,Tablet,Electronics,Northeast,2,27158,54316,Net Banking,Online
7701,2026-03-10,C1009,Tablet,Electronics,South,8,28128,225024,Debit Card,Distributor
7702,2026-07-15,C2598,Keyboard,Accessories,East,4,2827,11308,Cash,Online
7703,2026-08-09,C1052,Monitor,Electronics,Northeast,3,21367,64101,UPI,Online
7704,2026-04-05,C1262,Monitor,Electronics,West,5,19645,98225,Credit Card,Online
7705,2026-11-03,C2010,Tablet,Electronics,North,3,30155,90465,Net Banking,Online
7706,2026-03-27,C2021,Laptop,Electronics,Northeast,9,59609,536481,Debit Card,Store
7707,2026-11-21,C1693,Mouse,Accessories,Central,8,1583,12664,Cash,Store
7708,2026-05-02,C1052,Desk,Furniture,Northeast,1,15693,15693,Credit Card,Distributor
7709,2026-04-07,C1882,Headphones,Accessories,South,9,3624,32616,Debit Card,Online
7710,2026-03-05,C1275,Keyboard,Accessories,Central,2,3064,6128,Net Banking,Distributor
7711,2026-03-01,C2361,Desk,Furniture,West,9,15479,139311,Cash,Distributor
7712,2026-01-04,C2168,Headphones,Accessories,West,8,4261,34088,Net Banking,Store
7713,2026-04-27,C2281,Printer,Office,Central,2,11499,22998,UPI,Online
7714,2026-06-14,C2141,Printer,Office,East,10,12475,124750,Credit Card,Online
7715,2026-11-16,C2251,Office Chair,Furniture,South,2,10778,21556,Cash,Distributor
7716,2026-10-28,C2890,Laptop,Electronics,Northeast,3,59285,177855,Debit Card,Store
7717,2026-09-08,C1077,Monitor,Electronics,North,2,20931,41862,UPI,Store
7718,2026-04-27,C2299,Laptop,Electronics,Northeast,3,59356,178068,Net Banking,Online
7719,2026-10-24,C2429,Laptop,Electronics,West,6,65719,394314,Debit Card,Store
7720,2026-03-08,C2440,Printer,Office,North,7,11596,81172,Debit Card,Distributor
7721,2026-01-05,C1520,Tablet,Electronics,Northeast,4,30799,123196,Net Banking,Distributor
7722,2026-01-05,C2019,Printer,Office,Central,6,11650,69900,Net Banking,Store
7723,2026-06-13,C1283,Desk,Furniture,North,1,14828,14828,Debit Card,Store
